#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_baiyun;Baiyun;Baiyun;Baiyun;;Baiyun;;;;;;;;;x
b_baiyun_adj;Baiyunian;;baiyuner;;;;;;;;;;;x
b_balasu;Balasu;Balasu;Balasu;;Balasu;;;;;;;;;x
b_balasu_adj;Balasian;;balaser;;;;;;;;;;;x
b_baling;Baling;Baling;Baling;;Baling;;;;;;;;;x
b_baling_adj;Balingian;;balinger;;;;;;;;;;;x
b_balingqiu;Balingqiu;Balingqiu;Balingqiu;;Balingqiu;;;;;;;;;x
b_balingqiu_adj;Balingqian;;balingqer;;;;;;;;;;;x
b_balipu;Balipu;Balipu;Balipu;;Balipu;;;;;;;;;x
b_balipu_adj;Balipian;;baliper;;;;;;;;;;;x
b_bancheng;Bancheng;Bancheng;Bancheng;;Bancheng;;;;;;;;;x
b_bancheng_adj;Banchengian;;banchenger;;;;;;;;;;;x
b_banding;Banding;Banding;Banding;;Banding;;;;;;;;;x
b_banding_adj;Bandingian;;bandinger;;;;;;;;;;;x
b_bandundi;Bandundi;Bandundi;Bandundi;;Bandundi;;;;;;;;;x
b_bandundi_adj;Bandundian;;bandunder;;;;;;;;;;;x
b_banfu;Banfu;Banfu;Banfu;;Banfu;;;;;;;;;x
b_banfu_adj;Banfian;;banfer;;;;;;;;;;;x
b_banghai;Banghai;Banghai;Banghai;;Banghai;;;;;;;;;x
b_banghai_adj;Banghian;;bangher;;;;;;;;;;;x
b_bangji;Bangji;Bangji;Bangji;;Bangji;;;;;;;;;x
b_bangji_adj;Bangjian;;bangjer;;;;;;;;;;;x
b_bangke;Bangke;Bangke;Bangke;;Bangke;;;;;;;;;x
b_bangke_adj;Bangkean;;bangker;;;;;;;;;;;x
b_bangpi;Bangpi;Bangpi;Bangpi;;Bangpi;;;;;;;;;x
b_bangpi_adj;Bangpian;;bangper;;;;;;;;;;;x
b_banling;Banling;Banling;Banling;;Banling;;;;;;;;;x
b_banling_adj;Banlingian;;banlinger;;;;;;;;;;;x
b_banlou;Banlou;Banlou;Banlou;;Banlou;;;;;;;;;x
b_banlou_adj;Banlian;;banler;;;;;;;;;;;x
b_baocheng;Baocheng;Baocheng;Baocheng;;Baocheng;;;;;;;;;x
b_baocheng_adj;Baochengian;;baochenger;;;;;;;;;;;x
b_baode;Baode;Baode;Baode;;Baode;;;;;;;;;x
b_baode_adj;Baodean;;baoder;;;;;;;;;;;x
b_baogu;Baogu;Baogu;Baogu;;Baogu;;;;;;;;;x
b_baogu_adj;Baogian;;baoger;;;;;;;;;;;x
b_baohan;Baohan;Baohan;Baohan;;Baohan;;;;;;;;;x
b_baohan_adj;Baohanian;;baohaner;;;;;;;;;;;x
b_baoshan;Baoshan;Baoshan;Baoshan;;Baoshan;;;;;;;;;x
b_baoshan_adj;Baoshanian;;baoshaner;;;;;;;;;;;x
b_baotou;Baotou;Baotou;Baotou;;Baotou;;;;;;;;;x
b_baotou_adj;Baotian;;baoter;;;;;;;;;;;x
b_baqiao;Baqiao;Baqiao;Baqiao;;Baqiao;;;;;;;;;x
b_baqiao_adj;Baqian;;baqer;;;;;;;;;;;x
b_baqiu;Baqiu;Baqiu;Baqiu;;Baqiu;;;;;;;;;x
b_baqiu_adj;Baqian;;baqer;;;;;;;;;;;x
b_bayin;Bayin;Bayin;Bayin;;Bayin;;;;;;;;;x
b_bayin_adj;Bayinian;;bayiner;;;;;;;;;;;x
b_baying;Baying;Baying;Baying;;Baying;;;;;;;;;x
b_baying_adj;Bayingian;;bayinger;;;;;;;;;;;x
b_bazhong;Bazhong;;;;;;;;;;;;;x
b_bazhong_adj;Bazhongian;;Bazhonger;;;;;;;;;;;x
b_beidi;Beidi;Beidi;Beidi;;Beidi;;;;;;;;;x
b_beidi_adj;Beidian;;beider;;;;;;;;;;;x
b_beiguan;Beiguan;Beiguan;Beiguan;;Beiguan;;;;;;;;;x
b_beiguan_adj;Beiguanian;;beiguaner;;;;;;;;;;;x
b_beihai;Beihai;Beihai;Beihai;;Beihai;;;;;;;;;x
b_beihai_adj;Beihian;;beiher;;;;;;;;;;;x
b_beilin;Beilin;Beilin;Beilin;;Beilin;;;;;;;;;x
b_beilin_adj;Beilinian;;beiliner;;;;;;;;;;;x
b_beiping;Beiping;Beiping;Beiping;;Beiping;;;;;;;;;x
b_beiping_adj;Beipingian;;beipinger;;;;;;;;;;;x
b_beipingfu;Beipingfu;Beipingfu;Beipingfu;;Beipingfu;;;;;;;;;x
b_beipingfu_adj;Beipingfian;;beipingfer;;;;;;;;;;;x
b_beipingyi;Beipingyi;Beipingyi;Beipingyi;;Beipingyi;;;;;;;;;x
b_beipingyi_adj;Beipingian;;beipinger;;;;;;;;;;;x
b_beiqiu;Beiqiu;Beiqiu;Beiqiu;;Beiqiu;;;;;;;;;x
b_beiqiu_adj;Beiqian;;beiqer;;;;;;;;;;;x
b_beishichen;Beishichen;Beishichen;Beishichen;;Beishichen;;;;;;;;;x
b_beishichen_adj;Beishichenian;;beishichener;;;;;;;;;;;x
b_beishui;Beishui;Beishui;Beishui;;Beishui;;;;;;;;;x
b_beishui_adj;Beishian;;beisher;;;;;;;;;;;x
b_beishuifu;Beishuifu;Beishuifu;Beishuifu;;Beishuifu;;;;;;;;;x
b_beishuifu_adj;Beishuifian;;beishuifer;;;;;;;;;;;x
b_beitang;Beitang;Beitang;Beitang;;Beitang;;;;;;;;;x
b_beitang_adj;Beitangian;;beitanger;;;;;;;;;;;x
b_beiwei;Beiwei;Beiwei;Beiwei;;Beiwei;;;;;;;;;x
b_beiwei_adj;Beiwian;;beiwer;;;;;;;;;;;x
b_beiwu;Beiwu;Beiwu;Beiwu;;Beiwu;;;;;;;;;x
b_beiwu_adj;Beiwian;;beiwer;;;;;;;;;;;x
b_beixincheng;Beixincheng;Beixincheng;Beixincheng;;Beixincheng;;;;;;;;;x
b_beixincheng_adj;Beixinchengian;;beixinchenger;;;;;;;;;;;x
b_beiyuan;Beiyuan;Beiyuan;Beiyuan;;Beiyuan;;;;;;;;;x
b_beiyuan_adj;Beiyuanian;;beiyuaner;;;;;;;;;;;x
b_beizhongju;Beizhongju;Beizhongju;Beizhongju;;Beizhongju;;;;;;;;;x
b_beizhongju_adj;Beizhongjian;;beizhongjer;;;;;;;;;;;x
b_beizhou;Beizhou;Beizhou;Beizhou;;Beizhou;;;;;;;;;x
b_beizhou_adj;Beizhian;;beizher;;;;;;;;;;;x
b_bengtai;Bengtai;Bengtai;Bengtai;;Bengtai;;;;;;;;;x
b_bengtai_adj;Bengtian;;bengter;;;;;;;;;;;x
b_bengting;Bengting;Bengting;Bengting;;Bengting;;;;;;;;;x
b_bengting_adj;Bengtingian;;bengtinger;;;;;;;;;;;x
b_bian;Bian;Bian;Bian;;Bian;;;;;;;;;x
b_bian_adj;Bianian;;bianer;;;;;;;;;;;x
b_biancheng;Biancheng;Biancheng;Biancheng;;Biancheng;;;;;;;;;x
b_biancheng_adj;Bianchengian;;bianchenger;;;;;;;;;;;x
b_bianha;Bianha;Bianha;Bianha;;Bianha;;;;;;;;;x
b_bianha_adj;Bianhan;;bianher;;;;;;;;;;;x
b_bianman;Bianman;Bianman;Bianman;;Bianman;;;;;;;;;x
b_bianman_adj;Bianmanian;;bianmaner;;;;;;;;;;;x
b_bianqi;Bianqi;Bianqi;Bianqi;;Bianqi;;;;;;;;;x
b_bianqi_adj;Bianqian;;bianqer;;;;;;;;;;;x
b_biansha;Biansha;Biansha;Biansha;;Biansha;;;;;;;;;x
b_biansha_adj;Bianshan;;biansher;;;;;;;;;;;x
b_biaowu;Biaowu;Biaowu;Biaowu;;Biaowu;;;;;;;;;x
b_biaowu_adj;Biaowian;;biaower;;;;;;;;;;;x
b_bichu;Bichu;Bichu;Bichu;;Bichu;;;;;;;;;x
b_bichu_adj;Bichian;;bicher;;;;;;;;;;;x
b_bierugen;Bierugen;Bierugen;Bierugen;;Bierugen;;;;;;;;;x
b_bierugen_adj;Bierugenian;;bierugener;;;;;;;;;;;x
b_bingdo;Bingdo;Bingdo;Bingdo;;Bingdo;;;;;;;;;x
b_bingdo_adj;Bingdian;;bingder;;;;;;;;;;;x
b_binghe;Binghe;Binghe;Binghe;;Binghe;;;;;;;;;x
b_binghe_adj;Binghean;;bingher;;;;;;;;;;;x
b_bingji;Bingji;Bingji;Bingji;;Bingji;;;;;;;;;x
b_bingji_adj;Bingjian;;bingjer;;;;;;;;;;;x
b_bingjie;Bingjie;Bingjie;Bingjie;;Bingjie;;;;;;;;;x
b_bingjie_adj;Bingjiean;;bingjer;;;;;;;;;;;x
b_bingzhu;Bingzhu;Bingzhu;Bingzhu;;Bingzhu;;;;;;;;;x
b_bingzhu_adj;Bingzhian;;bingzher;;;;;;;;;;;x
b_binhai;Binhai;Binhai;Binhai;;Binhai;;;;;;;;;x
b_binhai_adj;Binhian;;binher;;;;;;;;;;;x
b_binjiang;Binjiang;Binjiang;Binjiang;;Binjiang;;;;;;;;;x
b_binjiang_adj;Binjiangian;;binjianger;;;;;;;;;;;x
b_binsha;Binsha;Binsha;Binsha;;Binsha;;;;;;;;;x
b_binsha_adj;Binshan;;binsher;;;;;;;;;;;x
b_binwei;Binwei;Binwei;Binwei;;Binwei;;;;;;;;;x
b_binwei_adj;Binwian;;binwer;;;;;;;;;;;x
b_binzhe;Binzhe;Binzhe;Binzhe;;Binzhe;;;;;;;;;x
b_binzhe_adj;Binzhean;;binzher;;;;;;;;;;;x
b_binzhi;Binzhi;Binzhi;Binzhi;;Binzhi;;;;;;;;;x
b_binzhi_adj;Binzhian;;binzher;;;;;;;;;;;x
b_bisu;Bisu;Bisu;Bisu;;Bisu;;;;;;;;;x
b_bisu_adj;Bisian;;biser;;;;;;;;;;;x
b_bixi;Bixi;Bixi;Bixi;;Bixi;;;;;;;;;x
b_bixi_adj;Bixian;;bixer;;;;;;;;;;;x
b_bixizhen;Bixizhen;Bixizhen;Bixizhen;;Bixizhen;;;;;;;;;x
b_bixizhen_adj;Bixizhenian;;bixizhener;;;;;;;;;;;x
b_biyanzi;Biyanzi;Biyanzi;Biyanzi;;Biyanzi;;;;;;;;;x
b_biyanzi_adj;Biyanzian;;biyanzer;;;;;;;;;;;x
b_bo;Bo;Bo;Bo;;Bo;;;;;;;;;x
b_bo_adj;Bian;;ber;;;;;;;;;;;x
b_boan;Boan;Boan;Boan;;Boan;;;;;;;;;x
b_boan_adj;Boanian;;boaner;;;;;;;;;;;x
b_bocheng;Bocheng;Bocheng;Bocheng;;Bocheng;;;;;;;;;x
b_bocheng_adj;Bochengian;;bochenger;;;;;;;;;;;x
b_bodao;Bodao;Bodao;Bodao;;Bodao;;;;;;;;;x
b_bodao_adj;Bodian;;boder;;;;;;;;;;;x
b_bodaojiao;Bodaojiao;Bodaojiao;Bodaojiao;;Bodaojiao;;;;;;;;;x
b_bodaojiao_adj;Bodaojian;;bodaojer;;;;;;;;;;;x
b_bohai;Bohai;Bohai;Bohai;;Bohai;;;;;;;;;x
b_bohai_adj;Bohian;;boher;;;;;;;;;;;x
b_bohu;Bohu;Bohu;Bohu;;Bohu;;;;;;;;;x
b_bohu_adj;Bohian;;boher;;;;;;;;;;;x
b_bojingzhi;Bojingzhi;Bojingzhi;Bojingzhi;;Bojingzhi;;;;;;;;;x
b_bojingzhi_adj;Bojingzhian;;bojingzher;;;;;;;;;;;x
b_boling;Boling;Boling;Boling;;Boling;;;;;;;;;x
b_boling_adj;Bolingian;;bolinger;;;;;;;;;;;x
b_bonan;Bonan;Bonan;Bonan;;Bonan;;;;;;;;;x
b_bonan_adj;Bonanian;;bonaner;;;;;;;;;;;x
b_bowen;Bowen;Bowen;Bowen;;Bowen;;;;;;;;;x
b_bowen_adj;Bowenian;;bowener;;;;;;;;;;;x
b_bowi;Bowi;Bowi;Bowi;;Bowi;;;;;;;;;x
b_bowi_adj;Bowian;;bower;;;;;;;;;;;x
b_boyang;Boyang;Boyang;Boyang;;Boyang;;;;;;;;;x
b_boyang_adj;Boyangian;;boyanger;;;;;;;;;;;x
b_bubing;Bubing;Bubing;Bubing;;Bubing;;;;;;;;;x
b_bubing_adj;Bubingian;;bubinger;;;;;;;;;;;x
b_buchang;Buchang;Buchang;Buchang;;Buchang;;;;;;;;;x
b_buchang_adj;Buchangian;;buchanger;;;;;;;;;;;x
b_bucjiu;Bucjiu;Bucjiu;Bucjiu;;Bucjiu;;;;;;;;;x
b_bucjiu_adj;Bucjian;;bucjer;;;;;;;;;;;x
b_budan;Budan;Budan;Budan;;Budan;;;;;;;;;x
b_budan_adj;Budanian;;budaner;;;;;;;;;;;x
b_bufu;Bufu;Bufu;Bufu;;Bufu;;;;;;;;;x
b_bufu_adj;Bufian;;bufer;;;;;;;;;;;x
b_buhui;Buhui;Buhui;Buhui;;Buhui;;;;;;;;;x
b_buhui_adj;Buhian;;buher;;;;;;;;;;;x
b_bukokjeo;Bukokjeo;Bukokjeo;Bukokjeo;;Bukokjeo;;;;;;;;;x
b_bukokjeo_adj;Bukokjian;;bukokjer;;;;;;;;;;;x
b_bunleung;Bunleung;Bunleung;Bunleung;;Bunleung;;;;;;;;;x
b_bunleung_adj;Bunleungian;;bunleunger;;;;;;;;;;;x
b_buping;Buping;Buping;Buping;;Buping;;;;;;;;;x
b_buping_adj;Bupingian;;bupinger;;;;;;;;;;;x
b_buqu;Buqu;Buqu;Buqu;;Buqu;;;;;;;;;x
b_buqu_adj;Buqian;;buqer;;;;;;;;;;;x
b_bushan;Bushan;Bushan;Bushan;;Bushan;;;;;;;;;x
b_bushan_adj;Bushanian;;bushaner;;;;;;;;;;;x
b_buwei;Buwei;Buwei;Buwei;;Buwei;;;;;;;;;x
b_buwei_adj;Buwian;;buwer;;;;;;;;;;;x
b_buxian;Buxian;Buxian;Buxian;;Buxian;;;;;;;;;x
b_buxian_adj;Buxianian;;buxianer;;;;;;;;;;;x
b_buxing;Buxing;Buxing;Buxing;;Buxing;;;;;;;;;x
b_buxing_adj;Buxingian;;buxinger;;;;;;;;;;;x
b_buyeoseong;Buyeoseong;Buyeoseong;Buyeoseong;;Buyeoseong;;;;;;;;;x
b_buyeoseong_adj;Buyeoseongian;;buyeoseonger;;;;;;;;;;;x
b_buyuquan;Buyuquan;Buyuquan;Buyuquan;;Buyuquan;;;;;;;;;x
b_buyuquan_adj;Buyuquanian;;buyuquaner;;;;;;;;;;;x
b_buzhen;Buzhen;Buzhen;Buzhen;;Buzhen;;;;;;;;;x
b_buzhen_adj;Buzhenian;;buzhener;;;;;;;;;;;x
b_caizi;Caizi;Caizi;Caizi;;Caizi;;;;;;;;;x
b_caizi_adj;Caizian;;caizer;;;;;;;;;;;x
b_cangke;Cangke;Cangke;Cangke;;Cangke;;;;;;;;;x
b_cangke_adj;Cangkean;;cangker;;;;;;;;;;;x
b_cangting;Cangting;Cangting;Cangting;;Cangting;;;;;;;;;x
b_cangting_adj;Cangtingian;;cangtinger;;;;;;;;;;;x
b_caochang;Caochang;Caochang;Caochang;;Caochang;;;;;;;;;x
b_caochang_adj;Caochangian;;caochanger;;;;;;;;;;;x
b_caowu;Caowu;Caowu;Caowu;;Caowu;;;;;;;;;x
b_caowu_adj;Caowian;;caower;;;;;;;;;;;x
b_caoxian;Caoxian;Caoxian;Caoxian;;Caoxian;;;;;;;;;x
b_caoxian_adj;Caoxianian;;caoxianer;;;;;;;;;;;x
b_caoyang;Caoyang;Caoyang;Caoyang;;Caoyang;;;;;;;;;x
b_caoyang_adj;Caoyangian;;caoyanger;;;;;;;;;;;x
b_chaifu;Chaifu;Chaifu;Chaifu;;Chaifu;;;;;;;;;x
b_chaifu_adj;Chaifian;;chaifer;;;;;;;;;;;x
b_chaisang;Chaisang;Chaisang;Chaisang;;Chaisang;;;;;;;;;x
b_chaisang_adj;Chaisangian;;chaisanger;;;;;;;;;;;x
b_changan;Changan;Changan;Changan;;Changan;;;;;;;;;x
b_changan_adj;Changanian;;changaner;;;;;;;;;;;x
b_changbo;Changbo;Changbo;Changbo;;Changbo;;;;;;;;;x
b_changbo_adj;Changbian;;changber;;;;;;;;;;;x
b_changcun;Changcun;Changcun;Changcun;;Changcun;;;;;;;;;x
b_changcun_adj;Changcunian;;changcuner;;;;;;;;;;;x
b_changge;Changge;Changge;Changge;;Changge;;;;;;;;;x
b_changge_adj;Changgean;;changger;;;;;;;;;;;x
b_changle;Changle;Changle;Changle;;Changle;;;;;;;;;x
b_changle_adj;Changlean;;changler;;;;;;;;;;;x
b_changli;Changli;Changli;Changli;;Changli;;;;;;;;;x
b_changli_adj;Changlian;;changler;;;;;;;;;;;x
b_changmen;Changmen;Changmen;Changmen;;Changmen;;;;;;;;;x
b_changmen_adj;Changmenian;;changmener;;;;;;;;;;;x
b_changping;Changping;Changping;Changping;;Changping;;;;;;;;;x
b_changping_adj;Changpingian;;changpinger;;;;;;;;;;;x
b_changpingfu;Changpingfu;Changpingfu;Changpingfu;;Changpingfu;;;;;;;;;x
b_changpingfu_adj;Changpingfian;;changpingfer;;;;;;;;;;;x
b_changshe;Changshe;Changshe;Changshe;;Changshe;;;;;;;;;x
b_changshe_adj;Changshean;;changsher;;;;;;;;;;;x
b_changshefu;Changshefu;Changshefu;Changshefu;;Changshefu;;;;;;;;;x
b_changshefu_adj;Changshefian;;changshefer;;;;;;;;;;;x
b_changyi;Changyi;Changyi;Changyi;;Changyi;;;;;;;;;x
b_changyi_adj;Changian;;changer;;;;;;;;;;;x
b_changyuan;Changyuan;Changyuan;Changyuan;;Changyuan;;;;;;;;;x
b_changyuan_adj;Changyuanian;;changyuaner;;;;;;;;;;;x
b_changzhi;Changzhi;Changzhi;Changzhi;;Changzhi;;;;;;;;;x
b_changzhi_adj;Changzhian;;changzher;;;;;;;;;;;x
b_changzhou;Changzhou;Changzhou;Changzhou;;Changzhou;;;;;;;;;x
b_changzhou_adj;Changzhian;;changzher;;;;;;;;;;;x
b_chanling;Chanling;Chanling;Chanling;;Chanling;;;;;;;;;x
b_chanling_adj;Chanlingian;;chanlinger;;;;;;;;;;;x
b_chaocheng;Chaocheng;Chaocheng;Chaocheng;;Chaocheng;;;;;;;;;x
b_chaocheng_adj;Chaochengian;;chaochenger;;;;;;;;;;;x
b_chaoge;Chaoge;Chaoge;Chaoge;;Chaoge;;;;;;;;;x
b_chaoge_adj;Chaogean;;chaoger;;;;;;;;;;;x
b_chencang;Chencang;Chencang;Chencang;;Chencang;;;;;;;;;x
b_chencang_adj;Chencangian;;chencanger;;;;;;;;;;;x
b_chencheng;Chencheng;Chencheng;Chencheng;;Chencheng;;;;;;;;;x
b_chencheng_adj;Chenchengian;;chenchenger;;;;;;;;;;;x
b_chending;Chending;Chending;Chending;;Chending;;;;;;;;;x
b_chending_adj;Chendingian;;chendinger;;;;;;;;;;;x
b_chenfu;Chenfu;Chenfu;Chenfu;;Chenfu;;;;;;;;;x
b_chenfu_adj;Chenfian;;chenfer;;;;;;;;;;;x
b_chengan;Chengan;Chengan;Chengan;;Chengan;;;;;;;;;x
b_chengan_adj;Chenganian;;chenganer;;;;;;;;;;;x
b_chengde;Chengde;Chengde;Chengde;;Chengde;;;;;;;;;x
b_chengde_adj;Chengdean;;chengder;;;;;;;;;;;x
b_chengding;Chengding;Chengding;Chengding;;Chengding;;;;;;;;;x
b_chengding_adj;Chengdingian;;chengdinger;;;;;;;;;;;x
b_chengdu;Chengdu;Chengdu;Chengdu;;Chengdu;;;;;;;;;x
b_chengdu_adj;Chengdian;;chengder;;;;;;;;;;;x
b_chengfu;Chengfu;Chengfu;Chengfu;;Chengfu;;;;;;;;;x
b_chengfu_adj;Chengfian;;chengfer;;;;;;;;;;;x
b_chenggu;Chenggu;Chenggu;Chenggu;;Chenggu;;;;;;;;;x
b_chenggu_adj;Chenggian;;chengger;;;;;;;;;;;x
b_chengguan;Chengguan;Chengguan;Chengguan;;Chengguan;;;;;;;;;x
b_chengguan_adj;Chengguanian;;chengguaner;;;;;;;;;;;x
b_chengkuang;Chengkuang;Chengkuang;Chengkuang;;Chengkuang;;;;;;;;;x
b_chengkuang_adj;Chengkuangian;;chengkuanger;;;;;;;;;;;x
b_chengmen;Chengmen;Chengmen;Chengmen;;Chengmen;;;;;;;;;x
b_chengmen_adj;Chengmenian;;chengmener;;;;;;;;;;;x
b_chengqu;Chengqu;Chengqu;Chengqu;;Chengqu;;;;;;;;;x
b_chengqu_adj;Chengqian;;chengqer;;;;;;;;;;;x
b_chenguo;Chenguo;Chenguo;Chenguo;;Chenguo;;;;;;;;;x
b_chenguo_adj;Chengian;;chenger;;;;;;;;;;;x
b_chengwu;Chengwu;Chengwu;Chengwu;;Chengwu;;;;;;;;;x
b_chengwu_adj;Chengwian;;chengwer;;;;;;;;;;;x
b_chengyang;Chengyang;Chengyang;Chengyang;;Chengyang;;;;;;;;;x
b_chengyang_adj;Chengyangian;;chengyanger;;;;;;;;;;;x
b_chengyou;Chengyou;Chengyou;Chengyou;;Chengyou;;;;;;;;;x
b_chengyou_adj;Chengian;;chenger;;;;;;;;;;;x
b_chenliu;Chenliu;Chenliu;Chenliu;;Chenliu;;;;;;;;;x
b_chenliu_adj;Chenlian;;chenler;;;;;;;;;;;x
b_chennian;Chennian;Chennian;Chennian;;Chennian;;;;;;;;;x
b_chennian_adj;Chennianian;;chennianer;;;;;;;;;;;x
b_chenteng;Chenteng;Chenteng;Chenteng;;Chenteng;;;;;;;;;x
b_chenteng_adj;Chentengian;;chentenger;;;;;;;;;;;x
b_chentu;Chentu;Chentu;Chentu;;Chentu;;;;;;;;;x
b_chentu_adj;Chentian;;chenter;;;;;;;;;;;x
b_chenying;Chenying;Chenying;Chenying;;Chenying;;;;;;;;;x
b_chenying_adj;Chenyingian;;chenyinger;;;;;;;;;;;x
b_cheonan;Cheonan;Cheonan;Cheonan;;Cheonan;;;;;;;;;x
b_cheonan_adj;Cheonanian;;cheonaner;;;;;;;;;;;x
b_chibi;Chibi;Chibi;Chibi;;Chibi;;;;;;;;;x
b_chibi_adj;Chibian;;chiber;;;;;;;;;;;x
b_chidi;Chidi;Chidi;Chidi;;Chidi;;;;;;;;;x
b_chidi_adj;Chidian;;chider;;;;;;;;;;;x
b_chilin;Chilin;Chilin;Chilin;;Chilin;;;;;;;;;x
